person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
24,61800,MORTGAGE,0.0,MEDICAL,A,1500,6.54,0,0.02,N,2
25,61800,OWN,1.0,VENTURE,A,4000,7.75,0,0.06,N,4
26,70000,RENT,10.0,HOMEIMPROVEMENT,A,8000,7.9,0,0.11,N,4
26,70000,RENT,8.0,EDUCATION,C,8000,15.96,0,0.11,Y,3
22,70000,RENT,6.0,EDUCATION,A,8000,6.99,0,0.11,N,2
23,70000,RENT,5.0,MEDICAL,B,8000,11.99,0,0.11,N,4
25,64000,RENT,7.0,DEBTCONSOLIDATION,D,8000,15.28,1,0.13,Y,4
23,70000,RENT,4.0,EDUCATION,D,8000,16.02,0,0.11,N,2
26,62000,MORTGAGE,0.0,PERSONAL,A,12000,7.9,0,0.19,N,2
22,70000,RENT,0.0,EDUCATION,A,8000,7.66,0,0.11,N,4
23,62000,MORTGAGE,3.0,VENTURE,A,4000,8.9,0,0.06,N,2
22,64000,RENT,0.0,PERSONAL,D,8000,14.84,1,0.13,N,2
24,70000,RENT,2.0,EDUCATION,C,8000,14.72,0,0.11,Y,3
25,70000,RENT,3.0,PERSONAL,C,8000,14.26,0,0.11,N,4
26,62000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,8400,6.62,0,0.14,N,4
26,71000,RENT,10.0,HOMEIMPROVEMENT,C,8000,13.49,0,0.11,Y,4
24,62000,MORTGAGE,7.0,PERSONAL,A,6200,7.744148026978573,0,0.1,N,3
23,62000,MORTGAGE,6.0,EDUCATION,B,1800,11.71,0,0.03,N,3
22,62000,MORTGAGE,2.0,DEBTCONSOLIDATION,C,13000,15.27,0,0.21,Y,2
25,72000,RENT,2.0,DEBTCONSOLIDATION,A,8000,7.9,0,0.11,N,4
22,72000,RENT,2.0,EDUCATION,A,8000,7.9,0,0.11,N,4
22,62000,MORTGAGE,6.0,EDUCATION,A,15075,6.03,0,0.24,N,2
22,66000,RENT,6.0,HOMEIMPROVEMENT,C,8000,14.65,1,0.12,Y,4
24,62000,MORTGAGE,8.0,PERSONAL,A,5875,6.03,0,0.09,N,2
22,72000,RENT,0.0,MEDICAL,A,8000,7.9,0,0.11,N,4
21,62000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,6000,7.51,0,0.1,N,2
22,62000,MORTGAGE,3.0,EDUCATION,A,2000,6.03,0,0.03,N,3
23,62000,MORTGAGE,1.0,MEDICAL,A,10000,7.9,0,0.16,N,3
22,62000,MORTGAGE,6.0,PERSONAL,A,5000,6.03,0,0.08,N,4
24,62000,MORTGAGE,8.0,EDUCATION,C,10000,13.99,0,0.16,Y,4
25,62000,MORTGAGE,7.0,VENTURE,A,12000,5.42,0,0.19,N,2
24,72000,RENT,5.0,HOMEIMPROVEMENT,B,8000,10.0,0,0.11,N,3
25,62000,MORTGAGE,9.0,VENTURE,B,8500,10.99,0,0.14,N,2
23,62000,OWN,2.0,VENTURE,B,5575,10.486198069837275,0,0.09,N,3
24,74000,RENT,7.0,EDUCATION,D,8000,15.62,0,0.11,Y,2
26,74000,RENT,2.0,EDUCATION,C,8000,13.92,0,0.11,N,3
23,62000,MORTGAGE,2.0,VENTURE,A,5000,5.42,0,0.08,N,3
23,75000,RENT,2.0,MEDICAL,A,8000,7.9,0,0.11,N,4
24,62000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,10000,7.49,0,0.16,N,3
22,75000,RENT,0.0,DEBTCONSOLIDATION,A,8000,5.99,0,0.11,N,3
23,75000,RENT,5.0,DEBTCONSOLIDATION,B,8000,10.74,0,0.11,N,3
25,62000,MORTGAGE,9.0,HOMEIMPROVEMENT,C,3000,12.99,0,0.05,N,2
23,62000,MORTGAGE,3.0,MEDICAL,A,9000,7.781929914293295,0,0.15,N,4
23,75000,RENT,5.0,PERSONAL,C,8000,13.79,0,0.11,N,3
24,75000,RENT,5.0,VENTURE,D,8000,15.37,0,0.11,Y,3
22,62000,MORTGAGE,2.0,EDUCATION,A,10000,5.99,0,0.16,N,4
25,69000,RENT,1.0,HOMEIMPROVEMENT,D,8000,13.99,1,0.12,Y,2
23,75638,RENT,2.0,PERSONAL,A,8000,5.99,0,0.11,N,4
26,76000,RENT,6.0,PERSONAL,C,8000,13.11,0,0.11,N,3
25,76460,RENT,1.0,MEDICAL,A,8000,6.03,0,0.1,N,3
24,77000,RENT,2.0,DEBTCONSOLIDATION,A,8000,7.51,0,0.1,N,3
22,62000,MORTGAGE,5.0,EDUCATION,B,9000,10.0,0,0.15,N,2
22,78000,RENT,3.0,MEDICAL,C,8000,13.79,0,0.1,Y,4
26,62000,MORTGAGE,10.0,VENTURE,C,10000,13.43,0,0.16,Y,2
23,56000,MORTGAGE,7.0,VENTURE,D,8000,14.54,1,0.14,Y,2
24,79000,RENT,0.0,MEDICAL,B,8000,11.49,0,0.1,N,2
23,80000,RENT,5.0,EDUCATION,A,8000,7.9,0,0.1,N,3
24,62000,MORTGAGE,6.0,HOMEIMPROVEMENT,B,10000,10.74,0,0.16,N,2
24,62000,MORTGAGE,8.0,EDUCATION,B,7750,10.0,0,0.13,N,2
22,80000,RENT,3.0,VENTURE,E,8000,18.39,0,0.1,Y,3
26,80000,RENT,0.0,HOMEIMPROVEMENT,A,8000,5.99,0,0.1,N,2
24,62000,MORTGAGE,1.0,MEDICAL,A,20000,7.83753777909855,0,0.32,N,4
25,74000,RENT,9.0,HOMEIMPROVEMENT,A,8000,7.29,1,0.11,N,3
23,62000,MORTGAGE,0.0,VENTURE,D,18000,14.46,0,0.29,Y,3
23,62000,MORTGAGE,2.0,PERSONAL,A,10000,7.780659131428474,0,0.16,N,2
22,62000,MORTGAGE,6.0,EDUCATION,A,1500,6.91,0,0.02,N,2
26,80000,RENT,0.0,MEDICAL,C,8000,12.73,0,0.1,Y,3
22,62000,MORTGAGE,6.0,EDUCATION,A,17000,6.91,0,0.27,N,3
24,81600,RENT,5.0,VENTURE,C,8000,12.84,0,0.1,Y,2
26,82000,RENT,5.0,VENTURE,B,8000,10.99,0,0.1,N,3
26,62000,MORTGAGE,5.0,MEDICAL,A,10000,7.88,0,0.16,N,2
26,76000,RENT,6.0,HOMEIMPROVEMENT,C,8000,13.48,1,0.11,Y,4
25,56000,MORTGAGE,7.0,HOMEIMPROVEMENT,B,2000,11.49,1,0.04,N,3
22,62000,OWN,4.231987034417542,EDUCATION,A,4000,6.76,0,0.06,N,4
26,62000,MORTGAGE,4.0,MEDICAL,B,20000,10.38,0,0.32,N,4
25,62000,MORTGAGE,9.0,EDUCATION,B,2100,11.86,0,0.03,N,2
24,56000,MORTGAGE,1.0,VENTURE,C,10000,14.35,1,0.18,N,4
22,66300,RENT,4.0,MEDICAL,E,8000,18.39,1,0.1,N,4
22,84996,RENT,2.0,PERSONAL,C,8000,13.92,0,0.09,Y,3
25,62000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,6000,7.88,0,0.1,N,4
24,85000,RENT,0.0,HOMEIMPROVEMENT,C,8000,13.06,0,0.09,Y,2
25,62000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,10000,7.88,0,0.16,N,3
23,62000,MORTGAGE,7.0,VENTURE,A,11200,7.88,0,0.18,N,4
21,56000,MORTGAGE,5.0,EDUCATION,B,18000,10.25,1,0.32,N,2
22,86004,RENT,6.0,EDUCATION,C,8000,13.92,0,0.09,Y,2
26,86502,RENT,7.0,PERSONAL,B,8000,10.36,0,0.09,N,3
22,62000,MORTGAGE,6.0,VENTURE,A,5000,8.59,0,0.08,N,4
25,87000,RENT,3.0,MEDICAL,B,8000,10.37,0,0.09,N,2
25,62000,OWN,7.0,VENTURE,C,3500,13.57,0,0.06,N,4
23,62000,MORTGAGE,4.0,MEDICAL,B,10000,12.18,0,0.16,N,2
22,62000,MORTGAGE,2.0,EDUCATION,C,6000,13.92,0,0.1,N,4
23,62000,MORTGAGE,2.0,VENTURE,C,5000,13.57,0,0.08,Y,3
23,76500,RENT,0.0,DEBTCONSOLIDATION,C,8000,14.26,1,0.1,N,4
26,62000,MORTGAGE,2.0,PERSONAL,B,12000,10.364871505588813,0,0.19,N,4
26,90000,RENT,3.0,EDUCATION,C,8000,14.27,0,0.09,N,3
24,62000,MORTGAGE,8.0,VENTURE,E,20000,16.7,0,0.32,N,2
22,90000,RENT,0.0,EDUCATION,A,8000,7.49,0,0.09,N,3
23,62000,MORTGAGE,1.0,PERSONAL,B,6500,10.95,0,0.1,N,3
22,62000,OWN,1.0,VENTURE,B,10000,11.58,0,0.16,N,2
23,90000,RENT,5.0,MEDICAL,A,8000,6.92,0,0.09,N,3
23,90000,RENT,0.0,DEBTCONSOLIDATION,C,8000,13.35,0,0.09,Y,3
22,90000,RENT,5.0,PERSONAL,D,8000,15.703173053498793,0,0.09,N,3
22,56000,MORTGAGE,5.0,MEDICAL,E,15000,16.0,1,0.27,Y,4
22,91000,RENT,6.0,PERSONAL,A,8000,6.92,0,0.09,N,4
22,91000,RENT,2.0,PERSONAL,B,8000,11.86,0,0.09,N,3
23,92004,RENT,2.0,DEBTCONSOLIDATION,B,8000,11.49,0,0.09,N,4
22,62000,MORTGAGE,2.0,EDUCATION,D,7500,13.87,0,0.12,N,3
23,62000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,6400,10.08,0,0.1,N,2
24,62000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,8000,10.08,0,0.13,N,3
23,62000,MORTGAGE,4.0,VENTURE,B,9600,9.2,0,0.15,N,2
25,95000,RENT,4.0,PERSONAL,C,8000,15.23,0,0.08,N,4
25,95000,RENT,8.0,PERSONAL,B,8000,10.99,0,0.08,N,3
25,95000,RENT,3.0,HOMEIMPROVEMENT,C,8000,13.8,0,0.08,N,3
25,95000,RENT,0.0,DEBTCONSOLIDATION,B,8000,10.36,0,0.08,N,3
22,62000,MORTGAGE,5.0,MEDICAL,B,3000,8.7,0,0.05,N,3
22,95004,RENT,0.0,EDUCATION,C,8000,12.61,0,0.08,Y,4
26,84000,RENT,0.0,HOMEIMPROVEMENT,C,8000,12.61,1,0.1,N,4
25,56004,MORTGAGE,5.0,DEBTCONSOLIDATION,B,8000,11.71,1,0.14,N,3
25,84000,RENT,1.0,VENTURE,E,8000,16.45,1,0.1,N,2
26,96500,RENT,10.0,DEBTCONSOLIDATION,C,8000,13.61,0,0.08,Y,3
24,56004,MORTGAGE,5.0,DEBTCONSOLIDATION,B,6000,10.0,1,0.11,N,3
24,97000,RENT,3.0,EDUCATION,D,8000,15.31,0,0.08,N,3
26,62004,MORTGAGE,3.0,MEDICAL,B,4000,9.99,0,0.06,N,2
26,99996,RENT,7.0,PERSONAL,D,8000,16.32,0,0.08,Y,3
21,99996,RENT,5.0,VENTURE,A,8000,7.14,0,0.08,N,4
23,56004,MORTGAGE,7.0,PERSONAL,B,15000,11.26,1,0.27,N,2
23,62004,MORTGAGE,1.0,DEBTCONSOLIDATION,B,9600,10.95,0,0.15,N,3
26,100000,RENT,6.0,MEDICAL,A,8000,6.54,0,0.08,N,3
25,62004,MORTGAGE,10.0,HOMEIMPROVEMENT,C,15000,13.47,0,0.24,N,4
22,62004,MORTGAGE,6.0,EDUCATION,A,3600,7.37,0,0.06,N,2
23,62004,MORTGAGE,7.0,MEDICAL,A,10000,9.07,0,0.16,N,4
23,89000,RENT,8.0,DEBTCONSOLIDATION,D,8000,14.74,1,0.09,N,3
26,62100,MORTGAGE,2.0,EDUCATION,B,9600,11.71,0,0.15,N,4
24,105000,RENT,8.0,DEBTCONSOLIDATION,A,8000,7.51,0,0.08,N,3
26,62100,MORTGAGE,8.0,PERSONAL,C,1600,12.61,0,0.03,N,4
24,62100,MORTGAGE,8.0,EDUCATION,C,6000,12.53,0,0.1,N,2
26,81600,RENT,10.0,MEDICAL,D,8000,16.29,1,0.08,Y,3
24,108000,RENT,8.0,DEBTCONSOLIDATION,B,8000,9.88,0,0.07,N,4
26,62200,MORTGAGE,0.0,PERSONAL,E,18000,16.63,0,0.29,N,3
24,110000,RENT,4.0,PERSONAL,A,8000,5.99,0,0.07,N,3
25,115000,RENT,2.0,VENTURE,B,8000,11.71,0,0.07,N,4
22,56208,MORTGAGE,6.0,DEBTCONSOLIDATION,D,12000,16.29,1,0.21,Y,2
24,116664,RENT,8.0,VENTURE,D,8000,16.49,0,0.07,N,3
22,62236,OWN,5.986556303256776,MEDICAL,B,5000,9.99,0,0.08,N,4
22,108000,RENT,1.0,PERSONAL,D,8000,16.29,1,0.07,Y,2
25,108000,RENT,5.0,DEBTCONSOLIDATION,E,8000,16.77,1,0.07,N,3
25,120000,RENT,1.0,EDUCATION,B,8000,10.550179550867659,0,0.07,N,3
21,62316,MORTGAGE,5.0,MEDICAL,A,10000,7.66,0,0.16,N,4
23,62352,OWN,7.0,EDUCATION,B,29800,10.65,0,0.48,N,3
26,62361,MORTGAGE,6.0,PERSONAL,B,21650,12.69,0,0.35,N,4
23,120000,RENT,4.0,EDUCATION,D,8000,14.61,0,0.07,Y,4
25,123000,RENT,1.0,MEDICAL,B,8000,12.53,0,0.07,N,3
25,62400,OWN,2.741026451502793,MEDICAL,D,15000,17.58,0,0.24,N,4
26,125000,RENT,0.0,MEDICAL,B,8000,9.63,0,0.06,N,3
23,126000,RENT,0.0,PERSONAL,C,8000,13.23,0,0.06,N,3
23,62400,MORTGAGE,4.0,VENTURE,A,7200,8.9,0,0.12,N,4
24,62400,MORTGAGE,8.0,PERSONAL,A,4000,8.9,0,0.06,N,4
23,130000,RENT,3.0,MEDICAL,B,8000,11.99,0,0.06,N,3
26,62400,MORTGAGE,10.0,DEBTCONSOLIDATION,A,11000,7.722945215098262,0,0.18,N,3
25,135000,RENT,9.0,VENTURE,B,8000,10.516603472149942,0,0.06,N,3
23,62400,MORTGAGE,7.0,MEDICAL,C,7000,13.06,0,0.11,N,4
22,56400,MORTGAGE,6.0,EDUCATION,D,8400,14.91,1,0.15,N,2
22,56400,MORTGAGE,6.0,PERSONAL,E,25000,16.4,1,0.44,N,3
24,131400,RENT,8.0,DEBTCONSOLIDATION,D,8000,15.99,1,0.06,N,2
24,62400,MORTGAGE,3.0,EDUCATION,A,9500,6.54,0,0.15,N,2
22,62400,MORTGAGE,6.0,EDUCATION,D,2400,14.46,0,0.04,Y,2
22,62400,MORTGAGE,2.0,VENTURE,C,12600,13.85,0,0.2,Y,2
25,62400,MORTGAGE,9.0,EDUCATION,D,12500,14.96,0,0.2,N,3
25,62400,MORTGAGE,4.0,HOMEIMPROVEMENT,B,2000,10.99,0,0.03,N,4
26,183700,RENT,2.0,PERSONAL,D,8000,15.62,1,0.04,Y,4
22,30000,RENT,1.0,EDUCATION,B,8050,12.69,1,0.27,N,2
22,48000,RENT,6.0,EDUCATION,B,8050,10.0,0,0.17,N,2
21,50000,RENT,5.0,DEBTCONSOLIDATION,A,8075,6.17,0,0.16,N,2
22,54000,RENT,4.0,PERSONAL,C,8075,13.06,0,0.15,N,3
23,62471,MORTGAGE,6.159207834948443,EDUCATION,A,12000,6.91,0,0.19,N,2
23,78000,RENT,7.0,DEBTCONSOLIDATION,A,8100,7.29,0,0.1,N,2
24,85000,RENT,6.0,HOMEIMPROVEMENT,A,8100,7.899420744721149,0,0.1,N,2
21,25000,RENT,0.0,EDUCATION,A,8125,7.9,1,0.33,N,3
25,62496,MORTGAGE,1.0,HOMEIMPROVEMENT,A,8000,7.51,0,0.13,N,2
23,30000,RENT,4.0,EDUCATION,C,8125,12.68,0,0.27,N,3
21,62496,MORTGAGE,1.0,EDUCATION,C,5000,12.53,0,0.08,Y,3
21,62500,MORTGAGE,6.0,EDUCATION,A,13200,7.9,0,0.21,N,3
23,62500,MORTGAGE,4.0,DEBTCONSOLIDATION,A,23525,7.9,0,0.38,N,3
26,56000,RENT,6.0,HOMEIMPROVEMENT,C,8150,12.87,0,0.15,N,4
24,60500,RENT,1.0,DEBTCONSOLIDATION,D,8150,17.27,1,0.13,Y,3
26,62500,MORTGAGE,9.0,MEDICAL,B,8000,11.49,0,0.13,N,2
22,62500,MORTGAGE,6.0,PERSONAL,A,10000,5.99,0,0.16,N,3
25,34000,RENT,4.0,VENTURE,B,8200,12.21,0,0.24,N,4
24,62500,MORTGAGE,2.0,VENTURE,A,6000,5.79,0,0.1,N,2
26,40000,RENT,0.0,VENTURE,A,8200,6.62,0,0.2,N,4
24,40944,RENT,0.0,MEDICAL,B,8200,11.36,0,0.2,N,2
23,55000,RENT,7.0,PERSONAL,C,8200,13.11,0,0.15,Y,3
24,62500,MORTGAGE,8.0,DEBTCONSOLIDATION,B,16000,10.38,0,0.26,N,3
22,150000,RENT,2.0,EDUCATION,A,8200,6.99,0,0.05,N,3
21,25200,RENT,1.0,EDUCATION,A,8250,7.49,1,0.33,N,4
23,30000,RENT,5.0,MEDICAL,A,8250,7.51,0,0.28,N,4
23,62500,MORTGAGE,1.0,MEDICAL,C,9600,13.22,0,0.15,Y,3
24,62500,OWN,8.0,PERSONAL,C,6500,13.22,0,0.1,Y,2
25,62500,MORTGAGE,5.0,DEBTCONSOLIDATION,C,15000,6.0,0,0.24,N,3
23,62500,MORTGAGE,7.0,VENTURE,A,4000,7.43,0,0.06,N,3
21,33000,RENT,4.0,PERSONAL,B,8250,10.52215119337917,0,0.25,N,2
23,62510,MORTGAGE,5.0,EDUCATION,B,12000,10.74,0,0.19,N,4
22,62589,OWN,3.921949757921364,VENTURE,C,7000,13.35,0,0.11,Y,2
25,70000,RENT,6.0,EDUCATION,C,8250,13.61,1,0.12,Y,4
24,62677,MORTGAGE,2.0,MEDICAL,B,6000,10.2,0,0.1,N,2
26,62690,MORTGAGE,7.0,MEDICAL,B,4400,10.301990405492536,0,0.07,N,4
23,26000,RENT,4.0,EDUCATION,B,8300,9.99,1,0.32,N,4
25,30000,RENT,0.0,HOMEIMPROVEMENT,A,8300,8.9,1,0.28,N,3
22,45020,RENT,6.0,EDUCATION,B,8300,10.99,0,0.18,N,4
21,50000,RENT,5.0,DEBTCONSOLIDATION,A,8300,8.9,0,0.17,N,4
24,83000,RENT,4.0,HOMEIMPROVEMENT,A,8300,7.88,0,0.1,N,2
22,62892,MORTGAGE,4.0,DEBTCONSOLIDATION,C,9600,11.03,0,0.15,N,4
21,62916,MORTGAGE,5.0,EDUCATION,B,15000,11.49,0,0.24,N,4
22,56920,MORTGAGE,6.0,VENTURE,D,10000,14.59,1,0.18,Y,2
24,56972,OWN,6.0,DEBTCONSOLIDATION,E,15000,16.4,1,0.26,N,4
25,63000,MORTGAGE,9.0,PERSONAL,B,14000,12.42,0,0.22,N,2
26,31200,RENT,4.0,PERSONAL,C,8325,13.49,0,0.27,N,3
26,77100,RENT,6.0,DEBTCONSOLIDATION,A,8350,6.99,0,0.11,N,3
21,30000,RENT,5.0,EDUCATION,A,8400,6.03,0,0.28,N,3
23,63000,MORTGAGE,7.0,EDUCATION,A,20000,7.9,0,0.32,N,2
24,63000,MORTGAGE,0.0,VENTURE,B,6000,9.91,0,0.1,N,4
24,31200,RENT,2.0,VENTURE,C,8400,13.23,0,0.27,N,3
21,32000,RENT,2.0,DEBTCONSOLIDATION,D,8400,16.77,1,0.26,Y,4
25,63000,MORTGAGE,9.0,MEDICAL,A,20000,8.49,0,0.32,N,4
22,32000,RENT,3.0,EDUCATION,B,8400,11.49,0,0.26,N,4
24,63000,MORTGAGE,5.0,VENTURE,B,20000,11.49,0,0.32,N,3
23,63000,MORTGAGE,2.0,PERSONAL,B,10000,10.59,0,0.16,N,2
25,63000,MORTGAGE,6.0,VENTURE,F,11000,20.618253121584196,0,0.17,Y,3
23,63000,MORTGAGE,8.0,EDUCATION,A,7300,7.49,0,0.12,N,2
21,63000,MORTGAGE,2.0,PERSONAL,B,10000,10.59,0,0.16,N,2
25,34000,RENT,8.0,PERSONAL,D,8400,15.646386140496285,0,0.25,N,4
25,63000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,20000,9.99,0,0.32,N,2
24,35000,RENT,3.0,VENTURE,C,8400,12.87,0,0.24,Y,4
23,63000,MORTGAGE,7.0,MEDICAL,A,9700,5.99,0,0.15,N,4
21,63000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,11200,10.99,0,0.18,N,4
26,35960,RENT,10.0,MEDICAL,B,8400,11.49,0,0.23,N,3
25,36000,RENT,9.0,PERSONAL,E,8400,18.64,0,0.23,Y,4
22,63000,MORTGAGE,6.0,MEDICAL,A,10800,5.99,0,0.17,N,2
23,30000,RENT,1.0,EDUCATION,A,8400,7.939357075597247,1,0.28,N,3
24,36100,RENT,3.0,EDUCATION,B,8400,11.26,0,0.23,N,4
23,63000,MORTGAGE,7.0,PERSONAL,A,6800,7.66,0,0.11,N,4
22,41000,RENT,0.0,EDUCATION,A,8400,8.94,0,0.2,N,2
22,63000,MORTGAGE,6.0,VENTURE,A,8400,7.29,0,0.13,N,4
22,63000,OWN,6.0,EDUCATION,D,9000,15.638685165117035,0,0.14,N,4
22,63000,MORTGAGE,6.0,MEDICAL,B,15000,10.364170748894482,0,0.24,N,3
22,63000,MORTGAGE,2.0,MEDICAL,A,12000,7.66,0,0.19,N,3
26,63000,MORTGAGE,10.0,MEDICAL,A,10000,6.91,0,0.16,N,2
26,35500,RENT,10.0,DEBTCONSOLIDATION,D,8400,17.27,1,0.24,N,4
22,63000,MORTGAGE,6.0,EDUCATION,A,4500,5.42,0,0.07,N,2
22,42000,RENT,3.0,MEDICAL,C,8400,14.35,0,0.2,N,4
26,63000,MORTGAGE,10.0,HOMEIMPROVEMENT,B,10000,9.25,0,0.16,N,3
22,63000,MORTGAGE,6.0,EDUCATION,A,3700,5.42,0,0.06,N,4
25,63000,MORTGAGE,9.0,EDUCATION,B,25000,11.49,0,0.4,N,2
24,63000,MORTGAGE,8.0,VENTURE,B,6300,11.49,0,0.1,N,4
24,45000,RENT,1.0,EDUCATION,A,8400,7.9,0,0.19,N,3
23,39000,RENT,5.0,PERSONAL,C,8400,13.79,1,0.22,N,2
21,63000,MORTGAGE,5.0,VENTURE,E,4800,18.048329970239728,0,0.08,Y,4
26,47000,RENT,2.0,VENTURE,B,8400,11.83,0,0.18,N,4
22,63000,MORTGAGE,2.0,MEDICAL,C,8400,12.73,0,0.13,Y,4
26,48000,RENT,4.0,DEBTCONSOLIDATION,B,8400,11.12,0,0.17,N,2
26,50000,RENT,2.0,HOMEIMPROVEMENT,C,8400,14.72,0,0.17,Y,3
22,63000,MORTGAGE,6.0,PERSONAL,B,8950,10.99,0,0.14,N,4
25,50000,RENT,6.0,MEDICAL,C,8400,13.22,0,0.17,N,3
26,44000,RENT,0.0,MEDICAL,E,8400,14.5,1,0.19,Y,3
26,51300,RENT,9.0,DEBTCONSOLIDATION,B,8400,11.99,0,0.16,N,3
22,51420,RENT,6.0,PERSONAL,C,8400,11.97,0,0.16,Y,3
26,51996,RENT,8.0,MEDICAL,C,8400,13.99,0,0.16,Y,2
24,63000,OWN,0.0,HOMEIMPROVEMENT,A,17600,8.94,0,0.28,N,4
23,52000,RENT,2.0,EDUCATION,A,8400,6.17,0,0.16,N,3
23,46500,RENT,0.0,MEDICAL,D,8400,16.89,1,0.18,Y,3
22,63000,MORTGAGE,3.0,PERSONAL,A,10000,8.94,0,0.16,N,4
22,63000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,4000,7.741075100042357,0,0.06,N,2
24,63000,MORTGAGE,8.0,PERSONAL,F,20000,19.13,0,0.32,Y,3
26,49000,RENT,2.0,VENTURE,D,8400,18.25,1,0.17,Y,4
25,63000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,11600,7.764844694668637,0,0.18,N,4
25,63000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,7775,10.291724125706505,0,0.12,N,3
25,55000,RENT,0.0,EDUCATION,C,8400,13.72,0,0.15,N,3
22,55000,RENT,2.0,VENTURE,A,8400,7.88,0,0.15,N,2
25,63000,MORTGAGE,3.0,EDUCATION,C,3000,13.47,0,0.05,N,2
26,55000,RENT,10.0,MEDICAL,A,8400,8.94,0,0.15,N,3
26,63000,MORTGAGE,10.0,MEDICAL,A,3500,7.68,0,0.06,N,4
23,56000,RENT,3.0,DEBTCONSOLIDATION,B,8400,10.99,0,0.15,N,2
24,63000,MORTGAGE,8.0,PERSONAL,C,11400,13.79,0,0.18,N,4
22,63000,MORTGAGE,2.0,EDUCATION,A,14100,8.0,0,0.22,N,2
24,63000,MORTGAGE,0.0,MEDICAL,C,15000,13.47,0,0.24,N,4
25,60000,RENT,9.0,MEDICAL,C,8400,13.99,0,0.14,Y,3
23,60000,RENT,0.0,VENTURE,A,8400,7.49,0,0.14,N,3
26,63000,MORTGAGE,6.0,HOMEIMPROVEMENT,B,24000,11.46,0,0.38,N,4
25,60000,RENT,1.0,VENTURE,A,8400,7.29,0,0.14,N,2
24,57000,MORTGAGE,9.0,MEDICAL,C,6500,13.04,1,0.11,Y,4
24,63000,MORTGAGE,8.0,DEBTCONSOLIDATION,B,7000,10.296889871776042,0,0.11,N,3
25,63000,MORTGAGE,0.0,EDUCATION,D,25000,13.87,0,0.4,N,2
24,60000,RENT,7.0,PERSONAL,A,8400,6.17,0,0.14,N,3
26,63000,MORTGAGE,3.0,HOMEIMPROVEMENT,C,3800,12.04,0,0.06,Y,4
26,63096,MORTGAGE,1.0,HOMEIMPROVEMENT,A,4200,5.99,0,0.07,N,3
22,62000,RENT,0.0,MEDICAL,C,8400,13.47,0,0.14,Y,2
22,63132,MORTGAGE,0.0,DEBTCONSOLIDATION,A,10000,6.03,0,0.16,N,3
23,63150,MORTGAGE,7.0,MEDICAL,B,12000,9.91,0,0.19,N,2
22,62004,RENT,5.0,EDUCATION,D,8400,15.62,0,0.14,Y,4
26,63180,OWN,4.0,HOMEIMPROVEMENT,C,5825,13.43,0,0.09,Y,2
23,63189,MORTGAGE,7.0,VENTURE,B,8000,10.74,0,0.13,N,2
25,63200,MORTGAGE,3.0,VENTURE,A,27250,8.9,0,0.43,N,4
23,63200,OTHER,0.0,DEBTCONSOLIDATION,B,4800,12.53,0,0.08,N,4
26,65004,RENT,3.0,VENTURE,A,8400,7.51,0,0.13,N,3
24,66000,RENT,0.0,HOMEIMPROVEMENT,A,8400,7.923051799119802,0,0.13,N,2
23,61000,RENT,2.0,PERSONAL,D,8400,14.84,1,0.14,N,2
24,68000,RENT,2.0,VENTURE,A,8400,7.88,0,0.12,N,3
26,68926,RENT,4.0,PERSONAL,D,8400,17.27,0,0.12,N,2
25,63300,MORTGAGE,0.0,EDUCATION,C,17600,12.53,0,0.28,Y,4
22,63400,MORTGAGE,6.0,PERSONAL,B,10500,9.99,0,0.17,N,2
26,63400,OWN,0.0,VENTURE,B,20000,9.62,0,0.32,N,3
22,73500,RENT,2.0,MEDICAL,A,8400,6.54,0,0.11,N,4
24,75000,RENT,1.0,EDUCATION,B,8400,12.69,0,0.11,N,4
25,78600,RENT,0.0,DEBTCONSOLIDATION,C,8400,13.48,0,0.11,Y,3
26,90000,RENT,8.0,PERSONAL,C,8400,13.09396768515493,0,0.09,N,2
24,100000,RENT,8.0,MEDICAL,C,8400,13.06,0,0.08,N,4
22,63500,MORTGAGE,5.0,EDUCATION,B,7200,10.323061644913079,0,0.11,N,3
22,63500,MORTGAGE,3.0,EDUCATION,C,7000,12.893412715263242,0,0.11,N,2
23,130000,RENT,0.0,MEDICAL,A,8400,8.019148732436648,0,0.06,N,4
23,100300,RENT,3.0,MEDICAL,D,8400,14.84,1,0.07,N,2
26,140000,RENT,5.0,VENTURE,B,8400,12.53,0,0.06,N,2
26,18000,RENT,2.0,DEBTCONSOLIDATION,C,8500,14.27,1,0.47,N,3
